	entrance_site	vehicle_class	lambda	intercept	alpha	chisquare	pvalue
19	17	2L	3789.4193786982246	8.239968174298976	0.009588089501763278	7.05029370283999e+72	0.0
20	17	3H	81.50196108669152	4.400627083103734	1.7219973707365021e-06	0.09918272085679639	0.9999999752906569
21	17	3L	9.616236682321285	2.263452895205392	0.0021658496678490817	0.1931485719835893	0.9999995227447718
22	17	4H	55.69574088510016	4.01990370118442	5.195480850412892e-08	0.09638193136642885	0.9999999782541518
23	17	4L	12.522940965721288	2.527562111494971	0.001119074566136087	0.23262987706933147	0.9999989154733191
24	17	5H	302.44798570019714	5.711909346405637	0.007441484680099174	1708278.9487000993	0.0
25	17	6H	21.50523380236035	3.068296388858153	1.331974127668211e-07	0.11658563027858204	0.9999999492174488
26	17	7H	21.125657675657678	3.0504876349461174	3.6457020282362e-09	0.03582755127321628	0.9999999997405095
27	18	2H	51.6724311497681	3.944924407565867	6.931603138846003e-07	0.10282117095335865	0.9999999709848338
28	18	2L	1786.1605917159766	7.487823664142936	0.010134201035903406	1.415093118530694e+40	0.0
29	18	3H	30.8726624243027	3.429870943669428	9.738459669282579e-07	0.22436203815057218	0.9999990753403675
30	18	3L	3.7904560735091035	1.3324862610174044	7.700525935096427e-06	0.43166430405459816	0.9999838486740604
31	18	4H	11.393224630893569	2.4330196993908277	4.321328564047215e-07	0.3113591457484615	0.9999961006773186
32	18	4L	3.6294519815759023	1.2890822394390995	7.262679753183705e-06	0.4102278914407159	0.9999870446368366
33	18	5H	20.207441188991528	3.006050771722977	5.498486391174826e-07	0.365366905202752	0.999992164909599
34	18	6H	2.8254412254412253	1.038664537933536	8.132437350379625e-06	0.6231182800830573	0.99992204220075
35	18	7H	3.231158424908425	1.172840680083766	8.903145230417205e-06	0.4210055562525707	0.9999855046739469
36	19	2H	72.11303366505292	4.278234777851198	1.0236740630954643e-05	0.37699214158010974	0.9999910215079066
37	19	2L	2243.8424852071003	7.715945071069579	0.007521229948580641	3.466068831500828e+26	0.0
38	19	3H	32.584474560741974	3.48383592783176	5.256973887787515e-07	0.2143485242786432	0.9999992439935596
39	19	3L	5.208627585462876	1.6503164017673688	5.802943005923432e-06	0.4668164406007237	0.9999773534073831
40	19	4H	17.33198868447514	2.8525535499678836	4.207759717025843e-07	0.3628232962268233	0.9999923995308917
41	19	4L	5.5907090170937925	1.7211067658630246	9.469023251131221e-08	0.15555298945748933	0.999999817040649
42	19	5H	31.480762639343872	3.4493766383295776	4.87729457676195e-07	0.19113415724661964	0.9999995443637827
43	19	6H	5.215787097517866	1.651691511773979	5.5598010316770896e-08	0.7206593935796597	0.9998558165469169
44	19	7H	4.135752442002442	1.4196704175205712	8.665757655234274e-06	0.32240052441517786	0.9999954591221755
45	20	2H	34.95450689082379	3.5540474802992588	3.530107693630525e-07	0.18399976436425752	0.9999996149317172
46	20	2L	1212.1220710059167	7.100127896676609	0.008024905021230865	982.2464852992505	1.1601334814098835e-205
47	20	3H	16.312269088575945	2.791917255591253	6.646006579755681e-07	0.15727250083236058	0.999999807896745
48	20	3L	3.6105511358973623	1.2838604299076501	8.095230358708625e-06	0.2083854780566759	0.9999993325126298
49	20	4H	10.192848833709755	2.3216899468499403	7.240779672237534e-08	0.11930608722330005	0.9999999437255728
50	20	4L	4.193376628357589	1.4335060011412541	1.1476851396568828e-07	0.2153569537433145	0.9999992281735064
51	20	5H	13.746446739124085	2.620780438145727	1.553186389658515e-07	0.23797299394254082	0.9999988014009441
52	20	6H	5.425997506766738	1.6911994072691352	2.4978996126578622e-08	0.3382264175405149	0.9999944024973828
53	20	7H	3.0715735653235656	1.1221900267447362	1.3140540833688074e-05	0.28150198179694624	0.9999974923856929
54	21	2H	37.45768027262592	3.6232117689063714	5.804211708648618e-07	0.06425276392386592	0.9999999964468705
55	21	2L	1100.5919230769234	7.003603419020027	0.008095995537475566	592294152788824.9	0.0
56	21	3H	21.158725234488063	3.052052228730005	6.887929881132646e-07	0.22505557536591808	0.999999062673555
57	21	3L	3.6637395165820346	1.2984843402081607	7.227484190397167e-06	0.3440629264774778	0.9999939688661591
58	21	4H	8.662960309863589	2.1590564684467584	1.2441493000831903e-07	0.38126316921123193	0.9999905710098929
59	21	4L	4.060608498632207	1.4013331606912183	2.790609149260742e-08	0.4329842937028567	0.9999836340154803
60	21	5H	19.204356925810014	2.955136922364327	2.1672984572088396e-06	0.11380476238531939	0.9999999543934593
61	21	6H	3.665195007983469	1.2988808670453367	5.8374337799505455e-06	0.610465982764917	0.9999285508705827
62	21	7H	2.601862026862027	0.9562273524309765	1.7379421396570393e-05	0.3879097219077358	0.9999898359470726
63	21B	2H	24.680556834469883	3.206013983836181	1.076546235164911e-08	0.12176587995070909	0.9999999383748
64	21B	2L	742.2389053254439	6.609671166638371	0.004530641601165323	435327634.66976833	0.0
65	21B	3H	18.444802203036307	2.914782713965281	3.4432780373887445e-06	0.10271098852774432	0.999999971123188
66	21B	3L	2.7372205668362493	1.0069430154307455	7.818432724878176e-06	0.6781983897239259	0.9998883899152838
67	21B	4H	13.430568481308983	2.5975326886287475	1.8977364431549778e-06	0.1560809609876954	0.9999998142695666
68	21B	4L	2.7193738088437716	1.0004016446443895	8.360758230817864e-06	0.4342216031856749	0.9999834308418736
69	21B	5H	36.44542129971478	3.595815838024906	1.0880696622154397e-06	1.8867560124093257	0.9931343353048465
70	21B	6H	3.731118827753443	1.3167081424982363	6.1474229949560766e-06	0.5506185882170115	0.9999539856177024
71	21B	7H	8.052877677877676	2.08602950306362	0.0700146774876372	2.7355013795081375	0.9738654429592376
72	22	2H	14.073342818135185	2.644270029471388	3.052088780225579e-10	0.09725459387602539	0.999999977362067
73	22	2L	484.381420118343	6.182872597627831	0.003818544159494396	44775.10050743777	0.0
74	22	3H	12.159860415410842	2.498140397600321	0.03193016308438151	0.753620788905028	0.9998260100032745
75	22	3L	2.350706925678645	0.8547161027053469	9.748101162149902e-06	0.38711049215745	0.9999899265697417
76	22	4H	13.203127484632008	2.5804537321826104	0.12202408507672494	211.58291620928938	1.2295755203090635e-40
77	22	4L	2.995073454931457	1.0969687858964792	7.555085322074857e-06	0.5084775648322225	0.9999672871727119
78	22	5H	24.590980796472792	3.202379411688859	8.692928434184386e-08	0.11585372953466454	0.9999999506216232
79	22	6H	11.7643490590606	2.4650737798575864	5.97225415068477e-06	0.17366072382137895	0.999999701908533
80	22	7H	3.6086080586080582	1.2833216446960294	9.384739746127552e-06	0.46773160543150455	0.9999771614282373
81	23	2H	47.6864488953076	3.8646472147867543	4.661898056138932e-07	0.1580970355064507	0.9999998033890238
82	23	2L	2205.5599112426044	7.698736683600187	0.0037345958087239444	1.0347434550363388e+20	0.0
83	23	3H	43.605106549582175	3.7751742672283672	1.0941763858106283e-07	0.0873320526111606	0.9999999859949931
84	23	3L	4.102659535555178	1.4116336663433469	6.668155999075809e-06	0.45965766803294567	0.999978813267491
85	23	4H	19.14773559908608	2.95218440713901	1.3972984817044488e-06	0.07618990746207291	0.9999999923876695
86	23	4L	4.677069915528153	1.5426707388146392	4.295320906135004e-08	0.22997341130425597	0.9999989689843083
87	23	5H	51.624521469186796	3.943996828582875	6.538040118163049e-07	0.13912868790031832	0.9999998885220247
88	23	6H	16.412208248011414	2.798025057580624	7.271547098064306e-07	0.10871515672122535	0.999999962802527
89	23	7H	8.693849206349208	2.1626156954171893	2.563571233556208e-07	0.12485322485300113	0.9999999311118591
90	24	2H	62.483408584169474	4.134901025451828	1.4573379846220455e-06	0.055255048129644	0.99999999819129
91	24	2L	2642.2773668639047	7.8793964559058205	0.025282776423988546	9.726949966929698e+44	0.0
92	24	3H	44.17836356862093	3.7882351195345634	1.453328155759233e-07	0.12216111804284865	0.9999999374796379
93	24	3L	9.30856825931954	2.2309352942124967	0.18206579640238507	2.1478469821291166	0.9889078601500452
94	24	4H	30.80660048118824	3.4277290156613125	1.3048912205546974e-06	0.05985915544199906	0.9999999974119932
95	24	4L	10.73427625673335	2.37344201002988	0.10138118809105041	3.4019049949721247	0.9462117979362057
96	24	5H	197.3385061134517	5.284920598925512	0.005135101938287184	202.41319317969695	1.0333541754300047e-38
97	24	6H	10.766055098747408	2.3763989913638195	5.048269992931076e-07	0.31013415904874864	0.9999961673271613
98	24	7H	15.70996588881204	2.7542949092457443	4.2210008605403e-06	0.08129331373505178	0.9999999898300188
99	B1	2H	50.35664494812873	3.9191306011383533	5.940588079384891e-07	0.06606793878473145	0.9999999959752948
100	B1	2L	1709.0517751479285	7.443693978264865	0.04298955491492267	1.3239387248756325e+51	0.0
101	B1	3H	27.964566484559338	3.330939533663084	3.005624506855736e-08	0.05573388784987771	0.9999999981200464
102	B1	3L	9.936121088052351	2.2961767119176244	0.1028626676453615	0.6391257369777332	0.9999131814475619
103	B1	4H	34.735039537164305	3.5477489059740313	8.616189194514972e-06	0.044328626083533225	0.9999999993259157
104	B1	4L	11.084080505969645	2.4055105832381245	1.1005325600841303e-06	0.18762158502259507	0.9999995802498487
105	B1	5H	191.80067597988085	5.256456666096923	0.007099021182232196	392.7819541258884	4.748239994796276e-79
106	B1	6H	27.930151098901103	3.3297066516839116	0.008055146578577387	0.10959153590032053	0.9999999614478059
107	B1	7H	12.065773809523812	2.490372729307884	3.4127132552027503e-07	0.09092919408683962	0.9999999832301735
108	B2	2H	8.605734756696295	2.152427959914997	1.6919281270302356e-07	0.22589682033945124	0.9999990471305071
109	B2	2L	675.5794963982504	6.515570835799944	0.03545086160942896	4.721528057084613e+17	0.0
110	B2	3H	3.227358058608059	1.1716638640289054	0.21194174862397475	394229075.1122943	0.0
111	B2	3L	2.465390859140859	0.9023503577203671	1.0473323325237614e-05	0.32476716088530766	0.9999953117049348
112	B2	4H	2.42117673992674	0.8842536780766925	2.0034737939654686e-05	0.9852505576141299	0.9994707473083023
113	B2	4L	2.421136929310006	0.8842372346802014	9.593705262997716e-06	0.42689090601430185	0.9999846071330476
114	B2	5H	2.580051892551893	0.9478095106692511	9.388082616491724e-06	0.4854037853195148	0.9999732064943557
115	B2	6H	2.234375		0.8039615469002355	0.259856243230891	70.83648433912222	1.0435063281511399e-11
116	B2	7H	2.9999999999999996	1.0986123262240035	5.936938289281267e-06	3.4623501614671435	0.9431195414520059
117	B3	2H	47.703830032843406	3.865011795185447	1.0032103747838034e-07	0.06454149825650919	0.9999999963748807
118	B3	2L	1596.3328402366865	7.375464302781179	0.060929168440502335	1.2592802674718607e+62	0.0
119	B3	3H	33.00861003767277	3.49676843676354	6.491748824841468e-07	0.07570149357491886	0.999999992603337
120	B3	3L	7.199814672828078	1.974055285538841	0.02153328095350985	0.2008572562191769	0.999999432629125
121	B3	4H	29.56240766058232	3.386503594615146	7.240426471291459e-07	0.054184262916227126	0.9999999983430307
122	B3	4L	9.335914119936076	2.2338687297451467	7.956443395496041e-07	0.21109246086643751	0.9999992933778247
123	B3	5H	262.68742794552156	5.570964838499053	0.003774522191434492	24.440848307112397	0.003656145373149888
124	B3	6H	21.097136143770758	3.049137374162312	4.78820962264384e-07	0.04410636765699792	0.9999999993409319
125	B3	7H	19.12839590964591	2.9511739280357108	0.0014152404481692163	0.06300094496014758	0.9999999967462674
